sharpe_ratio,sortino_ratio,calmar_ratio,total_return,max_drawdown_pct,win_rate,profit_factor,total_trades,parameters,plateau_ratio,avg_neighbor_sharpe,neighbor_count,composite_score,cc_sharpe,cc_calmar,cc_profit_factor,cc_plateau,cc_trades,cc_cost_stress,cc_win_rate,cc_dd_penalty,wfo_pass_rate,wfo_avg_test_sharpe
-7.2729,-6.6120,nan,-26958.6851,270.3929,0.0274,0.0011,73,"keltner_breakout(ema=40,atr=30,atr_mult=2.8,atr_pct_min=0.008)",0.0000,-6.2808,6,-2.3088,0.0000,0.0000,0.0000,0.0000,0.0452,0.0000,0.0000,2.3539,-1.0000,0.0000
-7.2729,-6.6120,nan,-26958.6851,270.3929,0.0274,0.0011,73,"keltner_breakout(ema=40,atr=30,atr_mult=2.8,atr_pct_min=0.005)",0.0000,-6.4225,7,-2.3088,0.0000,0.0000,0.0000,0.0000,0.0452,0.0000,0.0000,2.3539,-1.0000,0.0000
-7.2729,-6.6120,nan,-26958.6851,270.3929,0.0274,0.0011,73,"keltner_breakout(ema=40,atr=30,atr_mult=2.8,atr_pct_min=0)",0.0000,-6.2808,6,-2.3088,0.0000,0.0000,0.0000,0.0000,0.0452,0.0000,0.0000,2.3539,-1.0000,0.0000
-5.8774,-5.5136,nan,-27352.5242,274.3341,0.0536,0.0108,168,"rsi2(rsi_period=2,entry_low=10,entry_high=85,trend=200)",0.0000,-5.0426,5,-2.3126,0.0000,0.0000,0.0000,0.0000,0.0808,0.0000,0.0000,2.3933,-1.0000,0.0000
-5.8886,-5.5210,nan,-27169.3958,272.4353,0.0286,0.0008,70,"keltner_breakout(ema=40,atr=20,atr_mult=2.8,atr_pct_min=0.005)",0.0000,-5.8243,8,-2.3308,0.0000,0.0000,0.0000,0.0000,0.0436,0.0000,0.0000,2.3744,-1.0000,0.0000
-5.8886,-5.5210,nan,-27169.3958,272.4353,0.0286,0.0008,70,"keltner_breakout(ema=40,atr=20,atr_mult=2.8,atr_pct_min=0)",0.0000,-5.8151,7,-2.3308,0.0000,0.0000,0.0000,0.0000,0.0436,0.0000,0.0000,2.3744,-1.0000,0.0000
-5.8886,-5.5210,nan,-27169.3958,272.4353,0.0286,0.0008,70,"keltner_breakout(ema=40,atr=20,atr_mult=2.8,atr_pct_min=0.008)",0.0000,-5.8151,7,-2.3308,0.0000,0.0000,0.0000,0.0000,0.0436,0.0000,0.0000,2.3744,-1.0000,0.0000
-3.4646,-3.3849,nan,-27256.5419,273.0744,0.0000,0.0000,51,"keltner_breakout(ema=60,atr=14,atr_mult=3.5,atr_pct_min=0.008)",0.0000,-5.4667,6,-2.3480,0.0000,0.0000,0.0000,0.0000,0.0327,0.0000,0.0000,2.3807,-1.0000,0.0000
-3.4646,-3.3849,nan,-27256.5419,273.0744,0.0000,0.0000,51,"keltner_breakout(ema=60,atr=14,atr_mult=3.5,atr_pct_min=0.005)",0.0000,-5.1807,7,-2.3480,0.0000,0.0000,0.0000,0.0000,0.0327,0.0000,0.0000,2.3807,-1.0000,0.0000
-3.4646,-3.3849,nan,-27256.5419,273.0744,0.0000,0.0000,51,"keltner_breakout(ema=60,atr=14,atr_mult=3.5,atr_pct_min=0)",0.0000,-5.4667,6,-2.3480,0.0000,0.0000,0.0000,0.0000,0.0327,0.0000,0.0000,2.3807,-1.0000,0.0000
-5.3448,-5.0654,nan,-27825.8255,279.1576,0.0968,0.0041,62,"keltner_breakout(ema=40,atr=10,atr_mult=2.8,atr_pct_min=0.005)",0.0000,-4.9993,7,-2.4024,0.0000,0.0000,0.0000,0.0000,0.0391,0.0000,0.0000,2.4416,-1.0000,0.0000
-5.3448,-5.0654,nan,-27825.8255,279.1576,0.0968,0.0041,62,"keltner_breakout(ema=40,atr=10,atr_mult=2.8,atr_pct_min=0)",0.0000,-4.9417,6,-2.4024,0.0000,0.0000,0.0000,0.0000,0.0391,0.0000,0.0000,2.4416,-1.0000,0.0000
-5.3448,-5.0654,nan,-27825.8255,279.1576,0.0968,0.0041,62,"keltner_breakout(ema=40,atr=10,atr_mult=2.8,atr_pct_min=0.008)",0.0000,-4.9417,6,-2.4024,0.0000,0.0000,0.0000,0.0000,0.0391,0.0000,0.0000,2.4416,-1.0000,0.0000
-6.6430,-6.1281,nan,-28240.4415,283.1233,0.0441,0.0019,68,"keltner_breakout(ema=40,atr=14,atr_mult=2.8,atr_pct_min=0.008)",0.0000,-5.6010,7,-2.4388,0.0000,0.0000,0.0000,0.0000,0.0425,0.0000,0.0000,2.4812,-1.0000,0.0000
-6.6430,-6.1281,nan,-28240.4415,283.1233,0.0441,0.0019,68,"keltner_breakout(ema=40,atr=14,atr_mult=2.8,atr_pct_min=0.005)",0.0000,-5.7312,8,-2.4388,0.0000,0.0000,0.0000,0.0000,0.0425,0.0000,0.0000,2.4812,-1.0000,0.0000
-6.6430,-6.1281,nan,-28240.4415,283.1233,0.0441,0.0019,68,"keltner_breakout(ema=40,atr=14,atr_mult=2.8,atr_pct_min=0)",0.0000,-5.6010,7,-2.4388,0.0000,0.0000,0.0000,0.0000,0.0425,0.0000,0.0000,2.4812,-1.0000,0.0000
-6.7334,-6.1988,nan,-30147.9244,302.1918,0.0000,0.0000,83,"keltner_breakout(ema=50,atr=20,atr_mult=3,atr_pct_min=0.008)",0.0000,-5.2464,7,-2.6216,0.0000,0.0000,0.0000,0.0000,0.0503,0.0000,0.0000,2.6719,-1.0000,0.0000
-6.7334,-6.1988,nan,-30147.9244,302.1918,0.0000,0.0000,83,"keltner_breakout(ema=50,atr=20,atr_mult=3,atr_pct_min=0)",0.0000,-5.2464,7,-2.6216,0.0000,0.0000,0.0000,0.0000,0.0503,0.0000,0.0000,2.6719,-1.0000,0.0000
-6.7334,-6.1988,nan,-30147.9244,302.1918,0.0000,0.0000,83,"keltner_breakout(ema=50,atr=20,atr_mult=3,atr_pct_min=0.005)",0.0000,-5.4323,8,-2.6216,0.0000,0.0000,0.0000,0.0000,0.0503,0.0000,0.0000,2.6719,-1.0000,0.0000
-6.2998,-5.8557,nan,-30773.6124,309.0032,0.0443,0.0064,158,"rsi2(rsi_period=2,entry_low=15,entry_high=90,trend=200)",0.0000,-4.7257,5,-2.6617,0.0000,0.0000,0.0000,0.0000,0.0783,0.0000,0.0000,2.7400,-1.0000,0.0000
-3.3178,-3.2477,nan,-30698.0242,307.7190,0.0000,0.0000,86,"keltner_breakout(ema=50,atr=30,atr_mult=3,atr_pct_min=0)",0.0000,-5.7002,6,-2.6754,0.0000,0.0000,0.0000,0.0000,0.0518,0.0000,0.0000,2.7272,-1.0000,0.0000
-3.3178,-3.2477,nan,-30698.0242,307.7190,0.0000,0.0000,86,"keltner_breakout(ema=50,atr=30,atr_mult=3,atr_pct_min=0.005)",0.0000,-5.3599,7,-2.6754,0.0000,0.0000,0.0000,0.0000,0.0518,0.0000,0.0000,2.7272,-1.0000,0.0000
-3.3178,-3.2477,nan,-30698.0242,307.7190,0.0000,0.0000,86,"keltner_breakout(ema=50,atr=30,atr_mult=3,atr_pct_min=0.008)",0.0000,-5.7002,6,-2.6754,0.0000,0.0000,0.0000,0.0000,0.0518,0.0000,0.0000,2.7272,-1.0000,0.0000
-7.0579,-6.4492,nan,-30800.5635,308.6808,0.0143,0.0000,70,"keltner_breakout(ema=50,atr=14,atr_mult=3,atr_pct_min=0.005)",0.0000,-5.9878,8,-2.6933,0.0000,0.0000,0.0000,0.0000,0.0436,0.0000,0.0000,2.7368,-1.0000,0.0000
-7.0579,-6.4492,nan,-30800.5635,308.6808,0.0143,0.0000,70,"keltner_breakout(ema=50,atr=14,atr_mult=3,atr_pct_min=0)",0.0000,-5.8349,7,-2.6933,0.0000,0.0000,0.0000,0.0000,0.0436,0.0000,0.0000,2.7368,-1.0000,0.0000
-7.0579,-6.4492,nan,-30800.5635,308.6808,0.0143,0.0000,70,"keltner_breakout(ema=50,atr=14,atr_mult=3,atr_pct_min=0.008)",0.0000,-5.8349,7,-2.6933,0.0000,0.0000,0.0000,0.0000,0.0436,0.0000,0.0000,2.7368,-1.0000,0.0000
-7.2775,-6.6154,nan,-31366.0810,314.4061,0.0299,0.0007,67,"keltner_breakout(ema=50,atr=10,atr_mult=3,atr_pct_min=0)",0.0000,-5.0862,6,-2.7521,0.0000,0.0000,0.0000,0.0000,0.0419,0.0000,0.0000,2.7941,-1.0000,0.0000
-7.2775,-6.6154,nan,-31366.0810,314.4061,0.0299,0.0007,67,"keltner_breakout(ema=50,atr=10,atr_mult=3,atr_pct_min=0.005)",0.0000,-5.3992,7,-2.7521,0.0000,0.0000,0.0000,0.0000,0.0419,0.0000,0.0000,2.7941,-1.0000,0.0000
-7.2775,-6.6154,nan,-31366.0810,314.4061,0.0299,0.0007,67,"keltner_breakout(ema=50,atr=10,atr_mult=3,atr_pct_min=0.008)",0.0000,-5.0862,6,-2.7521,0.0000,0.0000,0.0000,0.0000,0.0419,0.0000,0.0000,2.7941,-1.0000,0.0000
-5.1415,-4.8914,nan,-32365.1894,324.9254,0.0485,0.0059,165,"rsi2(rsi_period=2,entry_low=10,entry_high=90,trend=200)",0.0000,-5.4852,6,-2.8192,0.0000,0.0000,0.0000,0.0000,0.0800,0.0000,0.0000,2.8993,-1.0000,0.0000
-4.2614,-4.1157,nan,-32169.8528,322.3632,0.0000,0.0000,70,"keltner_breakout(ema=60,atr=14,atr_mult=3.2,atr_pct_min=0.005)",0.0000,-5.4088,8,-2.8301,0.0000,0.0000,0.0000,0.0000,0.0436,0.0000,0.0000,2.8736,-1.0000,0.0000
-4.2614,-4.1157,nan,-32169.8528,322.3632,0.0000,0.0000,70,"keltner_breakout(ema=60,atr=14,atr_mult=3.2,atr_pct_min=0)",0.0000,-5.5727,7,-2.8301,0.0000,0.0000,0.0000,0.0000,0.0436,0.0000,0.0000,2.8736,-1.0000,0.0000
-4.2614,-4.1157,nan,-32169.8528,322.3632,0.0000,0.0000,70,"keltner_breakout(ema=60,atr=14,atr_mult=3.2,atr_pct_min=0.008)",0.0000,-5.5727,7,-2.8301,0.0000,0.0000,0.0000,0.0000,0.0436,0.0000,0.0000,2.8736,-1.0000,0.0000
-5.1480,-4.8970,nan,-32466.8734,325.6146,0.0177,0.0009,113,"keltner_breakout(ema=40,atr=30,atr_mult=2.5,atr_pct_min=0)",0.0000,-5.6706,6,-2.8424,0.0000,0.0000,0.0000,0.0000,0.0637,0.0000,0.0000,2.9061,-1.0000,0.0000
-5.1480,-4.8970,nan,-32466.8734,325.6146,0.0177,0.0009,113,"keltner_breakout(ema=40,atr=30,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-5.5960,7,-2.8424,0.0000,0.0000,0.0000,0.0000,0.0637,0.0000,0.0000,2.9061,-1.0000,0.0000
-5.1480,-4.8970,nan,-32466.8734,325.6146,0.0177,0.0009,113,"keltner_breakout(ema=40,atr=30,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-5.6706,6,-2.8424,0.0000,0.0000,0.0000,0.0000,0.0637,0.0000,0.0000,2.9061,-1.0000,0.0000
-7.4502,-6.7444,-0.3019,-33055.6398,331.2886,0.0000,0.0000,84,"keltner_breakout(ema=60,atr=20,atr_mult=3.2,atr_pct_min=0.008)",0.0000,-5.1757,7,-2.9121,0.0000,0.0000,0.0000,0.0000,0.0508,0.0000,0.0000,2.9629,-1.0000,0.0000
-7.4502,-6.7444,-0.3019,-33055.6398,331.2886,0.0000,0.0000,84,"keltner_breakout(ema=60,atr=20,atr_mult=3.2,atr_pct_min=0.005)",0.0000,-5.4600,8,-2.9121,0.0000,0.0000,0.0000,0.0000,0.0508,0.0000,0.0000,2.9629,-1.0000,0.0000
-7.4502,-6.7444,-0.3019,-33055.6398,331.2886,0.0000,0.0000,84,"keltner_breakout(ema=60,atr=20,atr_mult=3.2,atr_pct_min=0)",0.0000,-5.1757,7,-2.9121,0.0000,0.0000,0.0000,0.0000,0.0508,0.0000,0.0000,2.9629,-1.0000,0.0000
-4.5530,-4.3765,nan,-33155.3916,332.3105,0.0000,0.0000,86,"keltner_breakout(ema=60,atr=30,atr_mult=3.2,atr_pct_min=0.008)",0.0000,-5.8572,6,-2.9213,0.0000,0.0000,0.0000,0.0000,0.0518,0.0000,0.0000,2.9731,-1.0000,0.0000
-4.5530,-4.3765,nan,-33155.3916,332.3105,0.0000,0.0000,86,"keltner_breakout(ema=60,atr=30,atr_mult=3.2,atr_pct_min=0)",0.0000,-5.8572,6,-2.9213,0.0000,0.0000,0.0000,0.0000,0.0518,0.0000,0.0000,2.9731,-1.0000,0.0000
-4.5530,-4.3765,nan,-33155.3916,332.3105,0.0000,0.0000,86,"keltner_breakout(ema=60,atr=30,atr_mult=3.2,atr_pct_min=0.005)",0.0000,-5.6709,7,-2.9213,0.0000,0.0000,0.0000,0.0000,0.0518,0.0000,0.0000,2.9731,-1.0000,0.0000
-8.2229,-7.3015,nan,-33168.2972,332.3196,0.0000,0.0000,65,"keltner_breakout(ema=60,atr=10,atr_mult=3.2,atr_pct_min=0.005)",0.0000,-6.3927,7,-2.9324,0.0000,0.0000,0.0000,0.0000,0.0408,0.0000,0.0000,2.9732,-1.0000,0.0000
-8.2229,-7.3015,nan,-33168.2972,332.3196,0.0000,0.0000,65,"keltner_breakout(ema=60,atr=10,atr_mult=3.2,atr_pct_min=0)",0.0000,-6.0876,6,-2.9324,0.0000,0.0000,0.0000,0.0000,0.0408,0.0000,0.0000,2.9732,-1.0000,0.0000
-8.2229,-7.3015,nan,-33168.2972,332.3196,0.0000,0.0000,65,"keltner_breakout(ema=60,atr=10,atr_mult=3.2,atr_pct_min=0.008)",0.0000,-6.0876,6,-2.9324,0.0000,0.0000,0.0000,0.0000,0.0408,0.0000,0.0000,2.9732,-1.0000,0.0000
-6.5054,-6.0196,nan,-33616.0765,337.0552,0.0093,0.0001,107,"keltner_breakout(ema=50,atr=30,atr_mult=2.8,atr_pct_min=0)",0.0000,-5.6444,6,-2.9593,0.0000,0.0000,0.0000,0.0000,0.0613,0.0000,0.0000,3.0206,-1.0000,0.0000
-6.5054,-6.0196,nan,-33616.0765,337.0552,0.0093,0.0001,107,"keltner_breakout(ema=50,atr=30,atr_mult=2.8,atr_pct_min=0.005)",0.0000,-5.7674,7,-2.9593,0.0000,0.0000,0.0000,0.0000,0.0613,0.0000,0.0000,3.0206,-1.0000,0.0000
-6.5054,-6.0196,nan,-33616.0765,337.0552,0.0093,0.0001,107,"keltner_breakout(ema=50,atr=30,atr_mult=2.8,atr_pct_min=0.008)",0.0000,-5.6444,6,-2.9593,0.0000,0.0000,0.0000,0.0000,0.0613,0.0000,0.0000,3.0206,-1.0000,0.0000
-6.8553,-6.2936,nan,-34011.8823,341.0549,0.0180,0.0010,111,"keltner_breakout(ema=40,atr=20,atr_mult=2.5,atr_pct_min=0)",0.0000,-5.8018,7,-2.9976,0.0000,0.0000,0.0000,0.0000,0.0629,0.0000,0.0000,3.0605,-1.0000,0.0000
-6.8553,-6.2936,nan,-34011.8823,341.0549,0.0180,0.0010,111,"keltner_breakout(ema=40,atr=20,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-5.9335,8,-2.9976,0.0000,0.0000,0.0000,0.0000,0.0629,0.0000,0.0000,3.0605,-1.0000,0.0000
-6.8553,-6.2936,nan,-34011.8823,341.0549,0.0180,0.0010,111,"keltner_breakout(ema=40,atr=20,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-5.8018,7,-2.9976,0.0000,0.0000,0.0000,0.0000,0.0629,0.0000,0.0000,3.0605,-1.0000,0.0000
-7.1149,-6.4928,nan,-34356.9193,344.7706,0.0405,0.0042,148,"keltner_breakout(ema=30,atr=30,atr_mult=2,atr_pct_min=0)",0.0000,-4.7645,5,-3.0221,0.0000,0.0000,0.0000,0.0000,0.0756,0.0000,0.0000,3.0977,-1.0000,0.0000
-7.1149,-6.4928,nan,-34356.9193,344.7706,0.0405,0.0042,148,"keltner_breakout(ema=30,atr=30,atr_mult=2,atr_pct_min=0.005)",0.0000,-5.1562,6,-3.0221,0.0000,0.0000,0.0000,0.0000,0.0756,0.0000,0.0000,3.0977,-1.0000,0.0000
-7.1149,-6.4928,nan,-34356.9193,344.7706,0.0405,0.0042,148,"keltner_breakout(ema=30,atr=30,atr_mult=2,atr_pct_min=0.008)",0.0000,-4.7645,5,-3.0221,0.0000,0.0000,0.0000,0.0000,0.0756,0.0000,0.0000,3.0977,-1.0000,0.0000
-2.9183,-2.8702,nan,-35042.8949,351.3211,0.0306,0.0016,98,"keltner_breakout(ema=40,atr=14,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-5.3317,7,-3.1058,0.0000,0.0000,0.0000,0.0000,0.0574,0.0000,0.0000,3.1632,-1.0000,0.0000
-2.9183,-2.8702,nan,-35042.8949,351.3211,0.0306,0.0016,98,"keltner_breakout(ema=40,atr=14,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-5.0300,8,-3.1058,0.0000,0.0000,0.0000,0.0000,0.0574,0.0000,0.0000,3.1632,-1.0000,0.0000
-2.9183,-2.8702,nan,-35042.8949,351.3211,0.0306,0.0016,98,"keltner_breakout(ema=40,atr=14,atr_mult=2.5,atr_pct_min=0)",0.0000,-5.3317,7,-3.1058,0.0000,0.0000,0.0000,0.0000,0.0574,0.0000,0.0000,3.1632,-1.0000,0.0000
-3.4137,-3.3374,nan,-35553.4173,356.4444,0.0093,0.0003,108,"keltner_breakout(ema=50,atr=20,atr_mult=2.8,atr_pct_min=0.008)",0.0000,-5.8345,7,-3.1528,0.0000,0.0000,0.0000,0.0000,0.0617,0.0000,0.0000,3.2144,-1.0000,0.0000
-3.4137,-3.3374,nan,-35553.4173,356.4444,0.0093,0.0003,108,"keltner_breakout(ema=50,atr=20,atr_mult=2.8,atr_pct_min=0)",0.0000,-5.8345,7,-3.1528,0.0000,0.0000,0.0000,0.0000,0.0617,0.0000,0.0000,3.2144,-1.0000,0.0000
-3.4137,-3.3374,nan,-35553.4173,356.4444,0.0093,0.0003,108,"keltner_breakout(ema=50,atr=20,atr_mult=2.8,atr_pct_min=0.005)",0.0000,-5.5319,8,-3.1528,0.0000,0.0000,0.0000,0.0000,0.0617,0.0000,0.0000,3.2144,-1.0000,0.0000
-5.3582,-5.0768,nan,-36522.9928,366.0960,0.0538,0.0024,93,"keltner_breakout(ema=40,atr=10,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-4.8927,6,-3.2558,0.0000,0.0000,0.0000,0.0000,0.0551,0.0000,0.0000,3.3110,-1.0000,0.0000
-5.3582,-5.0768,nan,-36522.9928,366.0960,0.0538,0.0024,93,"keltner_breakout(ema=40,atr=10,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-4.9592,7,-3.2558,0.0000,0.0000,0.0000,0.0000,0.0551,0.0000,0.0000,3.3110,-1.0000,0.0000
-5.3582,-5.0768,nan,-36522.9928,366.0960,0.0538,0.0024,93,"keltner_breakout(ema=40,atr=10,atr_mult=2.5,atr_pct_min=0)",0.0000,-4.8927,6,-3.2558,0.0000,0.0000,0.0000,0.0000,0.0551,0.0000,0.0000,3.3110,-1.0000,0.0000
-2.5022,-2.4716,nan,-36837.2743,369.2161,0.0217,0.0016,92,"keltner_breakout(ema=50,atr=10,atr_mult=2.8,atr_pct_min=0.008)",0.0000,-5.0434,6,-3.2875,0.0000,0.0000,0.0000,0.0000,0.0546,0.0000,0.0000,3.3422,-1.0000,0.0000
-2.5022,-2.4716,nan,-36837.2743,369.2161,0.0217,0.0016,92,"keltner_breakout(ema=50,atr=10,atr_mult=2.8,atr_pct_min=0)",0.0000,-5.0434,6,-3.2875,0.0000,0.0000,0.0000,0.0000,0.0546,0.0000,0.0000,3.3422,-1.0000,0.0000
-2.5022,-2.4716,nan,-36837.2743,369.2161,0.0217,0.0016,92,"keltner_breakout(ema=50,atr=10,atr_mult=2.8,atr_pct_min=0.005)",0.0000,-4.6804,7,-3.2875,0.0000,0.0000,0.0000,0.0000,0.0546,0.0000,0.0000,3.3422,-1.0000,0.0000
-5.3407,-5.0620,nan,-36949.3160,370.3450,0.0217,0.0009,92,"keltner_breakout(ema=50,atr=14,atr_mult=2.8,atr_pct_min=0)",0.0000,-5.1407,7,-3.2988,0.0000,0.0000,0.0000,0.0000,0.0546,0.0000,0.0000,3.3534,-1.0000,0.0000
-5.3407,-5.0620,nan,-36949.3160,370.3450,0.0217,0.0009,92,"keltner_breakout(ema=50,atr=14,atr_mult=2.8,atr_pct_min=0.008)",0.0000,-5.1407,7,-3.2988,0.0000,0.0000,0.0000,0.0000,0.0546,0.0000,0.0000,3.3534,-1.0000,0.0000
-5.3407,-5.0620,nan,-36949.3160,370.3450,0.0217,0.0009,92,"keltner_breakout(ema=50,atr=14,atr_mult=2.8,atr_pct_min=0.005)",0.0000,-5.1657,8,-3.2988,0.0000,0.0000,0.0000,0.0000,0.0546,0.0000,0.0000,3.3534,-1.0000,0.0000
-2.1215,-2.1028,nan,-37471.2616,375.9985,0.0252,0.0040,159,"keltner_breakout(ema=30,atr=20,atr_mult=2,atr_pct_min=0)",0.0000,-5.5569,6,-3.3314,0.0000,0.0000,0.0000,0.0000,0.0786,0.0000,0.0000,3.4100,-1.0000,0.0000
-2.1215,-2.1028,nan,-37471.2616,375.9985,0.0252,0.0040,159,"keltner_breakout(ema=30,atr=20,atr_mult=2,atr_pct_min=0.005)",0.0000,-5.0662,7,-3.3314,0.0000,0.0000,0.0000,0.0000,0.0786,0.0000,0.0000,3.4100,-1.0000,0.0000
-2.1215,-2.1028,nan,-37471.2616,375.9985,0.0252,0.0040,159,"keltner_breakout(ema=30,atr=20,atr_mult=2,atr_pct_min=0.008)",0.0000,-5.5569,6,-3.3314,0.0000,0.0000,0.0000,0.0000,0.0786,0.0000,0.0000,3.4100,-1.0000,0.0000
-4.2226,-4.0807,nan,-38768.3384,388.5725,0.0537,0.0100,205,"rsi2(rsi_period=2,entry_low=15,entry_high=85,trend=200)",0.0000,-5.4655,4,-3.4479,0.0000,0.0000,0.0000,0.0000,0.0878,0.0000,0.0000,3.5357,-1.0000,0.0000
-8.4577,-7.4643,nan,-38667.3645,387.3963,0.0000,0.0000,80,"keltner_breakout(ema=80,atr=14,atr_mult=3.5,atr_pct_min=0.008)",0.0000,-6.1365,5,-3.4752,0.0000,0.0000,0.0000,0.0000,0.0488,0.0000,0.0000,3.5240,-1.0000,0.0000
-8.4577,-7.4643,nan,-38667.3645,387.3963,0.0000,0.0000,80,"keltner_breakout(ema=80,atr=14,atr_mult=3.5,atr_pct_min=0.005)",0.0000,-6.5234,6,-3.4752,0.0000,0.0000,0.0000,0.0000,0.0488,0.0000,0.0000,3.5240,-1.0000,0.0000
-8.4577,-7.4643,nan,-38667.3645,387.3963,0.0000,0.0000,80,"keltner_breakout(ema=80,atr=14,atr_mult=3.5,atr_pct_min=0)",0.0000,-6.1365,5,-3.4752,0.0000,0.0000,0.0000,0.0000,0.0488,0.0000,0.0000,3.5240,-1.0000,0.0000
-3.3374,-3.2660,nan,-39588.0946,396.7433,0.0000,0.0000,97,"keltner_breakout(ema=60,atr=14,atr_mult=3,atr_pct_min=0.008)",0.0000,-5.2626,7,-3.5605,0.0000,0.0000,0.0000,0.0000,0.0569,0.0000,0.0000,3.6174,-1.0000,0.0000
-3.3374,-3.2660,nan,-39588.0946,396.7433,0.0000,0.0000,97,"keltner_breakout(ema=60,atr=14,atr_mult=3,atr_pct_min=0.005)",0.0000,-5.0220,8,-3.5605,0.0000,0.0000,0.0000,0.0000,0.0569,0.0000,0.0000,3.6174,-1.0000,0.0000
-3.3374,-3.2660,nan,-39588.0946,396.7433,0.0000,0.0000,97,"keltner_breakout(ema=60,atr=14,atr_mult=3,atr_pct_min=0)",0.0000,-5.2626,7,-3.5605,0.0000,0.0000,0.0000,0.0000,0.0569,0.0000,0.0000,3.6174,-1.0000,0.0000
-6.8481,-6.2880,nan,-39766.7732,398.6268,0.0000,0.0000,116,"keltner_breakout(ema=60,atr=30,atr_mult=3,atr_pct_min=0)",0.0000,-5.4387,6,-3.5714,0.0000,0.0000,0.0000,0.0000,0.0649,0.0000,0.0000,3.6363,-1.0000,0.0000
-6.8481,-6.2880,nan,-39766.7732,398.6268,0.0000,0.0000,116,"keltner_breakout(ema=60,atr=30,atr_mult=3,atr_pct_min=0.005)",0.0000,-5.6401,7,-3.5714,0.0000,0.0000,0.0000,0.0000,0.0649,0.0000,0.0000,3.6363,-1.0000,0.0000
-6.8481,-6.2880,nan,-39766.7732,398.6268,0.0000,0.0000,116,"keltner_breakout(ema=60,atr=30,atr_mult=3,atr_pct_min=0.008)",0.0000,-5.4387,6,-3.5714,0.0000,0.0000,0.0000,0.0000,0.0649,0.0000,0.0000,3.6363,-1.0000,0.0000
-5.9647,-5.5840,nan,-39883.8748,400.1103,0.0530,0.0071,151,"keltner_breakout(ema=30,atr=10,atr_mult=2,atr_pct_min=0.005)",0.0000,-5.6480,6,-3.5747,0.0000,0.0000,0.0000,0.0000,0.0764,0.0000,0.0000,3.6511,-1.0000,0.0000
-5.9647,-5.5840,nan,-39883.8748,400.1103,0.0530,0.0071,151,"keltner_breakout(ema=30,atr=10,atr_mult=2,atr_pct_min=0.008)",0.0000,-5.5847,5,-3.5747,0.0000,0.0000,0.0000,0.0000,0.0764,0.0000,0.0000,3.6511,-1.0000,0.0000
-5.9647,-5.5840,nan,-39883.8748,400.1103,0.0530,0.0071,151,"keltner_breakout(ema=30,atr=10,atr_mult=2,atr_pct_min=0)",0.0000,-5.5847,5,-3.5747,0.0000,0.0000,0.0000,0.0000,0.0764,0.0000,0.0000,3.6511,-1.0000,0.0000
-5.9832,-5.5991,nan,-39903.3799,400.2974,0.0667,0.0079,150,"keltner_breakout(ema=30,atr=14,atr_mult=2,atr_pct_min=0)",0.0000,-5.0803,6,-3.5768,0.0000,0.0000,0.0000,0.0000,0.0762,0.0000,0.0000,3.6530,-1.0000,0.0000
-5.9832,-5.5991,nan,-39903.3799,400.2974,0.0667,0.0079,150,"keltner_breakout(ema=30,atr=14,atr_mult=2,atr_pct_min=0.005)",0.0000,-5.2092,7,-3.5768,0.0000,0.0000,0.0000,0.0000,0.0762,0.0000,0.0000,3.6530,-1.0000,0.0000
-5.9832,-5.5991,nan,-39903.3799,400.2974,0.0667,0.0079,150,"keltner_breakout(ema=30,atr=14,atr_mult=2,atr_pct_min=0.008)",0.0000,-5.0803,6,-3.5768,0.0000,0.0000,0.0000,0.0000,0.0762,0.0000,0.0000,3.6530,-1.0000,0.0000
-3.0751,-3.0190,nan,-40249.2273,403.2453,0.0000,0.0000,87,"keltner_breakout(ema=80,atr=10,atr_mult=3.5,atr_pct_min=0.005)",0.0000,-5.8521,5,-3.6302,0.0000,0.0000,0.0000,0.0000,0.0523,0.0000,0.0000,3.6825,-1.0000,0.0000
-3.0751,-3.0190,nan,-40249.2273,403.2453,0.0000,0.0000,87,"keltner_breakout(ema=80,atr=10,atr_mult=3.5,atr_pct_min=0.008)",0.0000,-6.5463,4,-3.6302,0.0000,0.0000,0.0000,0.0000,0.0523,0.0000,0.0000,3.6825,-1.0000,0.0000
-3.0751,-3.0190,nan,-40249.2273,403.2453,0.0000,0.0000,87,"keltner_breakout(ema=80,atr=10,atr_mult=3.5,atr_pct_min=0)",0.0000,-6.5463,4,-3.6302,0.0000,0.0000,0.0000,0.0000,0.0523,0.0000,0.0000,3.6825,-1.0000,0.0000
-6.9361,-6.3559,nan,-40601.6799,406.9392,0.0000,0.0000,109,"keltner_breakout(ema=60,atr=20,atr_mult=3,atr_pct_min=0.008)",0.0000,-5.6379,7,-3.6573,0.0000,0.0000,0.0000,0.0000,0.0621,0.0000,0.0000,3.7194,-1.0000,0.0000
