timeframe,date_from,date_to,bars_count,price_start,price_end,sharpe_ratio,sortino_ratio,calmar_ratio,total_return,max_drawdown_pct,win_rate,profit_factor,total_trades,exit_mode,parameters,plateau_ratio,avg_neighbor_sharpe,neighbor_count,composite_score,cc_sharpe,cc_calmar,cc_profit_factor,cc_plateau,cc_trades,cc_cost_stress,cc_win_rate,cc_dd_penalty,wfo_pass_rate,wfo_avg_test_sharpe
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,4.9776,7.0393,41.9515,24430.8945,22.7388,0.7500,3.6706,132,bb_mean_revert,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=80,bb_period=15,bb_std=2.5)",0.8333,3.4802,6,0.8989,0.2325,0.1999,0.1417,0.1250,0.0706,0.0847,0.0444,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,4.5489,6.7964,33.9600,15229.7327,21.8954,0.7156,3.3965,109,bb_reverse,"bollinger_breakout(bb_period=50,bb_std=2.5,vol_mult=1.5)",1.0000,4.7935,4,0.8988,0.2270,0.1996,0.1382,0.1500,0.0621,0.0813,0.0406,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,6.3148,9.0286,82.9691,8445.3349,20.7190,0.7547,3.1769,53,squeeze_release,"keltner_squeeze(ema=20,kelt_mult=2.5,bb=20,bb_std=2)",1.0000,6.4142,7,0.8978,0.2427,0.2000,0.1344,0.1500,0.0339,0.0918,0.0450,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.9558,9.5383,36.0693,18721.4690,24.4890,0.6638,3.6655,116,channel_break,"keltner_breakout(ema=10,atr=30,atr_mult=2.5,atr_pct_min=0.005)",0.8333,4.9956,6,0.8972,0.2407,0.1997,0.1417,0.1250,0.0649,0.0903,0.0349,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.5328,8.6531,50.3212,51910.7606,12.4929,0.7489,6.3256,231,bb_mean_revert,"rsi_bb_mr(rsi_period=21,rsi_low=25,rsi_high=80,bb_period=30,bb_std=2)",0.5714,1.5754,7,0.8970,0.2378,0.2000,0.1498,0.0857,0.0912,0.0882,0.0443,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.8499,8.7656,75.4253,10231.2521,21.7067,0.7258,3.2672,62,squeeze_release,"keltner_squeeze(ema=30,kelt_mult=2.5,bb=20,bb_std=1.5)",1.0000,7.4899,5,0.8969,0.2401,0.2000,0.1361,0.1500,0.0391,0.0898,0.0418,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,6.2287,12.0545,31.0141,5737.8014,7.3807,0.6421,2.8026,95,signal_cross,"macd(fast=16,slow=21,signal=12,trend=200)",1.0000,5.3703,4,0.8966,0.2423,0.1992,0.1251,0.1500,0.0560,0.0915,0.0325,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,6.8634,16.4195,22.1975,8866.8272,10.4769,0.6439,3.1714,132,trend_flip,"supertrend(atr_period=10,atr_mult=3,adx_min=20)",0.8333,2.5704,6,0.8966,0.2449,0.1953,0.1343,0.1250,0.0706,0.0937,0.0327,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.8033,9.5386,33.4706,15755.9545,23.4480,0.6972,3.5699,109,channel_break,"keltner_breakout(ema=20,atr=30,atr_mult=3.5,atr_pct_min=0.005)",0.8333,4.0388,6,0.8951,0.2398,0.1995,0.1406,0.1250,0.0621,0.0896,0.0386,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.7745,12.1800,20.0659,7944.0011,9.8206,0.6194,2.7032,134,ema_cross,"ema_crossover(fast=13,slow=55,adx_min=15)",1.0000,5.6727,6,0.8951,0.2396,0.1929,0.1219,0.1500,0.0713,0.0894,0.0299,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.8428,8.9106,40.4859,21909.2073,17.0678,0.7730,4.0187,141,bb_mean_revert,"rsi_bb_mr(rsi_period=21,rsi_low=25,rsi_high=80,bb_period=30,bb_std=2.5)",0.6667,2.3505,6,0.8950,0.2400,0.1999,0.1447,0.1000,0.0735,0.0898,0.0470,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,4.4164,6.0304,20.5355,63251.2936,25.6604,0.7766,4.2583,273,bb_mean_revert,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=80,bb_period=15,bb_std=2)",0.7143,2.7362,7,0.8943,0.2250,0.1935,0.1462,0.1071,0.0949,0.0802,0.0474,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,8.6787,19.1792,210.3980,7139.9569,6.6340,0.7400,4.6975,50,squeeze_release,"keltner_squeeze(ema=30,kelt_mult=1.5,bb=20,bb_std=2)",0.8333,4.1136,6,0.8942,0.2485,0.2000,0.1478,0.1250,0.0322,0.0974,0.0433,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,10.4389,24.5950,297.0672,11102.3645,12.1187,0.6923,5.3543,52,channel_break,"keltner_breakout(ema=10,atr=30,atr_mult=3,atr_pct_min=0.005)",0.8333,7.4979,6,0.8939,0.2495,0.2000,0.1491,0.1250,0.0333,0.0989,0.0380,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.4646,8.8840,16.1176,37734.9294,25.4814,0.6556,4.0424,241,channel_break,"keltner_breakout(ema=10,atr=30,atr_mult=2,atr_pct_min=0.008)",0.7500,3.1629,4,0.8933,0.2372,0.1847,0.1449,0.1125,0.0923,0.0878,0.0340,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,6.1015,9.3931,51.0418,16736.7953,27.6846,0.7253,3.2713,91,channel_break,"keltner_breakout(ema=10,atr=20,atr_mult=2.5,atr_pct_min=0.005)",0.8571,4.6772,7,0.8931,0.2416,0.2000,0.1362,0.1286,0.0542,0.0910,0.0417,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,10.6533,24.0419,548.7271,7011.7604,10.2440,0.7576,5.0456,33,channel_break,"keltner_breakout(ema=10,atr=20,atr_mult=3,atr_pct_min=0.005)",0.8571,7.5539,7,0.8928,0.2496,0.2000,0.1486,0.1286,0.0217,0.0990,0.0453,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.9558,9.5383,36.0693,18721.4690,24.4890,0.6638,3.6655,116,channel_break,"keltner_breakout(ema=10,atr=30,atr_mult=2.5,atr_pct_min=0)",0.8000,4.9735,5,0.8922,0.2407,0.1997,0.1417,0.1200,0.0649,0.0903,0.0349,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,8.9267,22.9734,94.6441,8337.6484,6.9667,0.6400,4.4929,75,ema_cross,"ema_crossover(fast=13,slow=89,adx_min=25)",0.8000,4.4772,5,0.8920,0.2487,0.2000,0.1472,0.1200,0.0462,0.0977,0.0322,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,7.6327,14.0605,99.3450,12924.6337,18.7921,0.7143,3.9896,70,channel_break,"keltner_breakout(ema=10,atr=30,atr_mult=2.8,atr_pct_min=0.008)",0.8000,4.8688,5,0.8912,0.2469,0.2000,0.1445,0.1200,0.0436,0.0957,0.0405,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.8033,9.5386,33.4706,15755.9545,23.4480,0.6972,3.5699,109,channel_break,"keltner_breakout(ema=20,atr=30,atr_mult=3.5,atr_pct_min=0)",0.8000,3.8443,5,0.8901,0.2398,0.1995,0.1406,0.1200,0.0621,0.0896,0.0386,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,6.0542,11.4797,25.0776,5815.3073,8.6634,0.6364,2.6654,99,signal_cross,"macd(fast=16,slow=26,signal=9,trend=200)",1.0000,5.5814,6,0.8897,0.2413,0.1974,0.1206,0.1500,0.0578,0.0908,0.0318,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,6.1015,9.3931,51.0418,16736.7953,27.6846,0.7253,3.2713,91,channel_break,"keltner_breakout(ema=10,atr=20,atr_mult=2.5,atr_pct_min=0)",0.8333,4.4694,6,0.8896,0.2416,0.2000,0.1362,0.1250,0.0542,0.0910,0.0417,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,6.0467,11.4648,24.9965,5805.7937,8.6720,0.6364,2.6619,99,signal_cross,"macd(fast=12,slow=26,signal=12,trend=200)",1.0000,5.5758,6,0.8895,0.2413,0.1973,0.1205,0.1500,0.0578,0.0907,0.0318,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,10.6533,24.0419,548.7271,7011.7604,10.2440,0.7576,5.0456,33,channel_break,"keltner_breakout(ema=10,atr=20,atr_mult=3,atr_pct_min=0)",0.8333,7.1768,6,0.8892,0.2496,0.2000,0.1486,0.1250,0.0217,0.0990,0.0453,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,10.4389,24.5950,297.0672,11102.3645,12.1187,0.6923,5.3543,52,channel_break,"keltner_breakout(ema=10,atr=30,atr_mult=3,atr_pct_min=0)",0.8000,7.0961,5,0.8889,0.2495,0.2000,0.1491,0.1200,0.0333,0.0989,0.0380,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,6.2748,9.4280,44.9047,15431.6148,13.7322,0.7395,3.9080,119,bb_mean_revert,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=75,bb_period=15,bb_std=2.5)",0.6667,1.1335,6,0.8873,0.2425,0.1999,0.1439,0.1000,0.0660,0.0917,0.0433,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.8513,10.9740,22.3311,5514.2151,8.7508,0.6436,2.6072,101,signal_cross,"macd(fast=12,slow=21,signal=12,trend=200)",1.0000,5.3428,5,0.8852,0.2401,0.1955,0.1185,0.1500,0.0587,0.0898,0.0326,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.6024,11.5444,26.5181,10417.2486,19.6623,0.5306,3.0942,98,bb_reverse,"bollinger_breakout(bb_period=20,bb_std=3,vol_mult=1.3)",1.0000,4.6784,4,0.8850,0.2383,0.1980,0.1327,0.1500,0.0574,0.0885,0.0201,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,8.6312,16.5700,344.9893,9223.4289,15.6568,0.7317,4.0794,41,channel_break,"keltner_breakout(ema=10,atr=10,atr_mult=2.5,atr_pct_min=0.005)",0.8333,5.4929,6,0.8850,0.2484,0.2000,0.1451,0.1250,0.0267,0.0974,0.0424,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,8.1124,14.9952,178.5321,9863.3077,18.3700,0.6939,3.7179,49,channel_break,"keltner_breakout(ema=10,atr=20,atr_mult=2.8,atr_pct_min=0.005)",0.8571,6.5453,7,0.8849,0.2478,0.2000,0.1422,0.1286,0.0316,0.0966,0.0382,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.8308,11.0613,22.7261,5519.1855,8.7527,0.6400,2.6132,100,signal_cross,"macd(fast=16,slow=21,signal=9,trend=200)",1.0000,5.3741,5,0.8847,0.2400,0.1958,0.1187,0.1500,0.0583,0.0897,0.0322,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.8794,11.2576,23.1387,5648.7614,8.7250,0.6238,2.6245,101,signal_cross,"macd(fast=12,slow=34,signal=9,trend=200)",1.0000,5.4478,6,0.8846,0.2403,0.1961,0.1191,0.1500,0.0587,0.0900,0.0304,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.7201,10.6862,21.0873,5435.8799,8.8022,0.6602,2.5839,103,signal_cross,"macd(fast=12,slow=26,signal=9,trend=200)",1.0000,5.4344,7,0.8842,0.2392,0.1942,0.1176,0.1500,0.0596,0.0892,0.0345,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.4199,8.4143,30.1085,95217.7278,9.9763,0.7752,7.1152,427,bb_mean_revert,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=75,bb_period=30,bb_std=2)",0.4286,0.1160,7,0.8842,0.2369,0.1990,0.1499,0.0643,0.0993,0.0875,0.0472,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,9.5069,22.3085,216.7011,9557.6379,13.9423,0.6735,4.5155,49,channel_break,"keltner_breakout(ema=10,atr=30,atr_mult=3,atr_pct_min=0.008)",0.8000,6.5784,5,0.8822,0.2491,0.2000,0.1473,0.1200,0.0316,0.0983,0.0359,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.8122,11.0895,23.0548,5426.4558,8.7205,0.6224,2.6122,98,signal_cross,"macd(fast=16,slow=34,signal=7,trend=200)",1.0000,5.1908,4,0.8819,0.2398,0.1961,0.1187,0.1500,0.0574,0.0896,0.0303,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,9.8168,21.9524,428.0897,5912.5805,11.1984,0.7333,4.3359,30,channel_break,"keltner_breakout(ema=10,atr=20,atr_mult=3,atr_pct_min=0.008)",0.8333,6.6484,6,0.8817,0.2493,0.2000,0.1465,0.1250,0.0197,0.0985,0.0426,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,6.1682,9.1497,44.1410,21663.0999,18.0703,0.7727,4.0788,132,bb_mean_revert,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=80,bb_period=15,bb_std=2.5)",0.5714,1.9701,7,0.8816,0.2419,0.1999,0.1451,0.0857,0.0706,0.0912,0.0470,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,8.1124,14.9952,178.5321,9863.3077,18.3700,0.6939,3.7179,49,channel_break,"keltner_breakout(ema=10,atr=20,atr_mult=2.8,atr_pct_min=0)",0.8333,6.3633,6,0.8813,0.2478,0.2000,0.1422,0.1250,0.0316,0.0966,0.0382,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,7.4290,21.5010,81.2625,7484.1594,5.5632,0.5244,4.1092,82,ema_cross,"ema_crossover(fast=21,slow=89,adx_min=20)",0.8333,4.2407,6,0.8812,0.2465,0.2000,0.1453,0.1250,0.0498,0.0952,0.0194,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.9241,9.1886,47.9024,15722.4588,28.9296,0.7045,3.1243,88,channel_break,"keltner_breakout(ema=10,atr=20,atr_mult=2.5,atr_pct_min=0.008)",0.8333,4.1782,6,0.8812,0.2405,0.2000,0.1333,0.1250,0.0527,0.0902,0.0394,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.7335,11.7368,11.9219,11507.3338,13.0186,0.5980,2.6648,204,ema_cross,"ema_crossover(fast=5,slow=55,adx_min=15)",1.0000,5.6360,5,0.8806,0.2393,0.1663,0.1206,0.1500,0.0876,0.0892,0.0276,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.4820,11.1271,23.4934,9985.1851,19.8968,0.5300,3.0018,100,bb_reverse,"bollinger_breakout(bb_period=20,bb_std=3,vol_mult=0)",1.0000,3.7571,3,0.8805,0.2374,0.1964,0.1306,0.1500,0.0583,0.0879,0.0200,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,6.0637,10.5084,61.2440,7500.3786,20.3804,0.6481,2.9976,54,squeeze_release,"keltner_squeeze(ema=10,kelt_mult=2,bb=10,bb_std=1.5)",1.0000,3.1590,5,0.8803,0.2414,0.2000,0.1305,0.1500,0.0345,0.0908,0.0331,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,8.6312,16.5700,344.9893,9223.4289,15.6568,0.7317,4.0794,41,channel_break,"keltner_breakout(ema=10,atr=10,atr_mult=2.5,atr_pct_min=0)",0.8000,4.9143,5,0.8800,0.2484,0.2000,0.1451,0.1200,0.0267,0.0974,0.0424,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.6583,10.7172,21.8011,5437.1360,8.7953,0.6337,2.5554,101,signal_cross,"macd(fast=16,slow=26,signal=7,trend=200)",1.0000,5.2955,5,0.8793,0.2388,0.1950,0.1165,0.1500,0.0587,0.0888,0.0315,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.6237,10.4271,18.8218,5615.5049,9.6759,0.6636,2.5067,107,signal_cross,"macd(fast=16,slow=21,signal=7,trend=200)",1.0000,5.1624,4,0.8787,0.2385,0.1909,0.1145,0.1500,0.0613,0.0887,0.0348,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.6364,10.4692,18.9132,5577.3496,9.6898,0.6604,2.5057,106,signal_cross,"macd(fast=8,slow=26,signal=12,trend=200)",1.0000,5.2535,5,0.8782,0.2386,0.1911,0.1145,0.1500,0.0609,0.0887,0.0345,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.5879,10.4119,18.3535,5572.8495,9.6766,0.6574,2.5135,108,signal_cross,"macd(fast=12,slow=26,signal=7,trend=200)",1.0000,5.1620,6,0.8774,0.2382,0.1901,0.1148,0.1500,0.0617,0.0885,0.0342,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,8.3859,16.0170,305.7302,8654.8778,16.1342,0.7250,3.8896,40,channel_break,"keltner_breakout(ema=10,atr=10,atr_mult=2.5,atr_pct_min=0.008)",0.8000,4.5843,5,0.8766,0.2481,0.2000,0.1438,0.1200,0.0261,0.0970,0.0417,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,4.9977,6.7286,39.8538,9172.9419,27.3337,0.7424,2.7563,66,squeeze_release,"keltner_squeeze(ema=20,kelt_mult=2,bb=10,bb_std=1.5)",1.0000,4.7060,6,0.8761,0.2328,0.1999,0.1237,0.1500,0.0414,0.0848,0.0436,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.6240,10.6677,20.9239,5476.3183,8.8186,0.6154,2.5219,104,signal_cross,"macd(fast=8,slow=34,signal=12,trend=200)",1.0000,5.2019,4,0.8758,0.2385,0.1940,0.1151,0.1500,0.0600,0.0887,0.0295,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.5984,10.4940,18.8312,5554.9094,9.6802,0.6415,2.4996,106,signal_cross,"macd(fast=12,slow=21,signal=9,trend=200)",1.0000,5.2700,6,0.8753,0.2383,0.1910,0.1142,0.1500,0.0609,0.0885,0.0324,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.7924,10.9809,27.3495,5877.4773,10.8023,0.6190,2.5665,84,ema_cross,"ema_crossover(fast=13,slow=89,adx_min=15)",1.0000,5.2459,6,0.8752,0.2397,0.1983,0.1169,0.1500,0.0508,0.0895,0.0299,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.4610,13.5463,15.7093,5708.0853,8.2409,0.5778,2.6342,135,trend_flip,"supertrend(atr_period=7,atr_mult=3,adx_min=20)",1.0000,3.4832,5,0.8749,0.2372,0.1834,0.1195,0.1500,0.0716,0.0878,0.0253,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,3.4536,4.7084,28.6555,36179.9337,25.7666,0.7624,3.8900,181,bb_mean_revert,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=80,bb_period=20,bb_std=2.5)",0.8571,3.3352,7,0.8748,0.2045,0.1987,0.1438,0.1286,0.0836,0.0698,0.0458,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.5364,10.3650,17.5476,5620.1201,9.9352,0.6455,2.5060,110,signal_cross,"macd(fast=8,slow=26,signal=9,trend=200)",1.0000,5.0663,6,0.8742,0.2378,0.1884,0.1145,0.1500,0.0625,0.0882,0.0328,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,6.7231,15.4213,107.1846,4119.8954,7.1565,0.6500,2.8652,40,ema_cross,"ema_crossover(fast=34,slow=144,adx_min=25)",1.0000,5.6358,3,0.8741,0.2444,0.2000,0.1270,0.1500,0.0261,0.0933,0.0333,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.5088,10.3115,17.3342,5576.0126,9.9547,0.6545,2.4983,110,signal_cross,"macd(fast=12,slow=21,signal=7,trend=200)",1.0000,5.0809,5,0.8740,0.2376,0.1879,0.1142,0.1500,0.0625,0.0880,0.0338,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,4.2166,5.9175,32.3181,55835.0556,16.2131,0.7606,4.9467,259,bb_mean_revert,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=75,bb_period=15,bb_std=2)",0.5714,2.2514,7,0.8730,0.2216,0.1994,0.1485,0.0857,0.0939,0.0783,0.0456,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,6.6199,10.7420,53.8453,10517.5616,18.0949,0.6447,3.7981,76,squeeze_release,"keltner_squeeze(ema=30,kelt_mult=2.5,bb=30,bb_std=1.5)",0.7500,2.7524,4,0.8719,0.2440,0.2000,0.1430,0.1125,0.0467,0.0930,0.0327,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.2195,7.6679,19.1458,42290.8661,23.1140,0.7642,4.0848,246,bb_mean_revert,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=80,bb_period=30,bb_std=2.5)",0.5000,0.9245,6,0.8718,0.2351,0.1915,0.1452,0.0750,0.0927,0.0863,0.0460,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,7.6375,14.1892,153.1944,8775.3700,19.7329,0.6739,3.3815,46,channel_break,"keltner_breakout(ema=10,atr=20,atr_mult=2.8,atr_pct_min=0.008)",0.8333,5.9692,6,0.8713,0.2469,0.2000,0.1380,0.1250,0.0297,0.0957,0.0360,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,3.3472,4.7809,17.9663,94468.8429,13.8286,0.7992,6.0300,473,bb_mean_revert,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=75,bb_period=15,bb_std=2)",0.7500,1.2833,8,0.8709,0.2015,0.1893,0.1496,0.1125,0.0996,0.0684,0.0499,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,4.5392,6.6903,49.3264,56962.7207,13.2449,0.7595,6.3713,237,bb_mean_revert,"rsi_bb_mr(rsi_period=21,rsi_low=25,rsi_high=80,bb_period=15,bb_std=1.5)",0.5000,1.0309,6,0.8702,0.2269,0.2000,0.1498,0.0750,0.0919,0.0813,0.0455,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.4885,8.2135,18.4084,35698.9953,23.1606,0.7435,3.9212,230,bb_mean_revert,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=75,bb_period=30,bb_std=2.5)",0.5000,1.3508,6,0.8694,0.2374,0.1902,0.1440,0.0750,0.0911,0.0879,0.0437,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.4383,10.2119,17.3322,5433.4777,9.7673,0.6330,2.4723,109,signal_cross,"macd(fast=8,slow=21,signal=12,trend=200)",1.0000,5.0716,4,0.8692,0.2370,0.1879,0.1131,0.1500,0.0621,0.0876,0.0314,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.3953,10.0155,16.5172,5468.5589,10.0403,0.6486,2.4452,111,signal_cross,"macd(fast=8,slow=34,signal=9,trend=200)",1.0000,5.1746,5,0.8678,0.2367,0.1858,0.1119,0.1500,0.0629,0.0874,0.0332,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.3810,10.1316,17.3874,5278.9681,9.8038,0.6415,2.4487,106,signal_cross,"macd(fast=12,slow=34,signal=7,trend=200)",1.0000,5.2025,5,0.8671,0.2365,0.1880,0.1120,0.1500,0.0609,0.0873,0.0324,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,4.8092,7.5564,41.8251,8082.5541,22.9193,0.7302,2.6848,63,bb_mean_revert,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=80,bb_period=15,bb_std=2.5)",1.0000,6.2245,5,0.8671,0.2305,0.1999,0.1213,0.1500,0.0397,0.0834,0.0422,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,4.4405,7.3531,20.3687,31183.8842,19.8258,0.6455,4.0022,220,bb_reverse,"bollinger_breakout(bb_period=30,bb_std=2.5,vol_mult=1.3)",0.6667,2.3367,6,0.8664,0.2254,0.1933,0.1446,0.1000,0.0899,0.0804,0.0328,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,6.0858,8.6689,122.2165,8571.2967,21.5707,0.7447,3.1390,47,squeeze_release,"keltner_squeeze(ema=30,kelt_mult=2.5,bb=20,bb_std=2)",0.8333,7.3384,6,0.8652,0.2415,0.2000,0.1336,0.1250,0.0303,0.0909,0.0439,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,4.2302,6.2301,18.4098,39465.4353,28.3470,0.7136,3.7655,220,channel_break,"keltner_breakout(ema=10,atr=20,atr_mult=2,atr_pct_min=0.005)",0.6667,1.9539,6,0.8635,0.2219,0.1902,0.1427,0.1000,0.0899,0.0785,0.0404,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.8450,11.3719,36.2117,4180.7398,9.3507,0.6271,2.5229,59,ema_cross,"ema_crossover(fast=21,slow=144,adx_min=0)",1.0000,5.5035,4,0.8630,0.2400,0.1997,0.1152,0.1500,0.0374,0.0898,0.0308,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,5.2833,11.7087,16.4796,4624.4501,10.1862,0.5521,2.8025,96,ema_cross,"ema_crossover(fast=5,slow=144,adx_min=25)",1.0000,7.6953,3,0.8621,0.2357,0.1857,0.1251,0.1500,0.0565,0.0867,0.0225,0.0000,-1.0000,0.0000
